order_id,customer_id,delivery_address_id,order_date,status,total_amount
9956,16504,12913,2024-02-18 23:07:48,Entregue,5455.02
9957,10175,4954,2024-03-12 18:00:38,Enviado,6342.67
9958,16376,16407,2024-03-27 00:21:32,Cancelado,2642.46
9959,13807,18779,2025-02-09 18:02:07,Enviado,5711.26
9960,14606,16767,2024-05-22 02:56:22,Enviado,2664.95
9961,877,15259,2025-05-30 02:23:34,Entregue,254.02
9962,1622,9544,2024-11-04 04:49:12,Processando,1950.2
9963,3494,1292,2023-12-13 04:09:49,Enviado,998.52
9964,12706,5429,2025-05-17 23:43:14,Cancelado,4307.44
9965,3343,14085,2023-06-20 04:04:20,Entregue,438.28
9966,16235,16392,2024-02-16 17:44:26,Enviado,3469.95
9967,18064,8419,2023-07-13 21:37:38,Cancelado,7592.91
9968,5163,18657,2024-07-23 07:43:39,Entregue,5114.96
9969,14471,7940,2025-01-30 21:22:02,Cancelado,949.3
9970,17128,9998,2024-01-20 10:08:34,Cancelado,1102.09
9971,19029,11718,2025-01-21 09:28:17,Processando,1865.68
9972,8390,14516,2024-05-15 11:07:52,Enviado,5338.23
9973,17569,80,2024-03-06 22:45:31,Entregue,2520.23
9974,2080,16982,2024-05-29 02:36:50,Processando,615.37
9975,6896,1512,2023-07-21 11:23:14,Cancelado,4948.29
9976,4536,14497,2024-03-01 08:32:08,Enviado,2595.82
9977,6604,6773,2024-08-24 19:51:49,Processando,6056.58
9978,11100,18594,2024-07-05 12:40:00,Enviado,2084.28
9979,18583,4535,2023-08-16 03:08:23,Processando,2694.14
9980,16682,9950,2025-03-06 13:59:46,Entregue,3094.45
9981,15659,2539,2024-07-31 04:32:45,Processando,3219.28
9982,3289,19525,2025-05-10 07:46:10,Cancelado,4318.45
9983,17352,1781,2024-03-19 20:55:32,Processando,1430.2
9984,8846,1824,2025-05-08 20:44:09,Enviado,5011.68
9985,4309,16891,2023-12-25 03:29:14,Processando,4900.44
9986,12317,10733,2024-07-22 12:19:40,Entregue,2209.36
9987,15049,14,2024-10-03 02:41:03,Enviado,139.74
9988,15573,13485,2024-08-12 06:11:20,Processando,4077.14
9989,2953,19714,2023-11-13 22:03:46,Enviado,6887.96
9990,3622,13607,2025-03-23 10:34:31,Enviado,3917.09
9991,19654,16714,2025-02-23 13:37:30,Processando,681.6
9992,10212,18509,2024-07-29 05:04:22,Entregue,1499.18
9993,7241,5312,2025-02-28 16:42:52,Cancelado,2894.87
9994,276,8939,2023-08-29 14:15:08,Cancelado,5761.39
9995,1047,12535,2024-02-28 12:23:51,Enviado,1670.96
9996,5331,10404,2024-01-16 03:23:12,Enviado,808.6
9997,2612,13629,2024-03-17 06:35:07,Entregue,4764.5
9998,5606,19969,2025-05-18 17:59:16,Entregue,635.08
9999,10688,1176,2024-08-09 17:30:07,Cancelado,1037.85
10000,4562,1918,2025-06-03 12:34:50,Cancelado,4870.34
10001,16743,4093,2024-05-20 03:47:36,Processando,1510.52
10002,9812,3961,2025-01-12 18:43:42,Cancelado,1904.36
10003,5426,5879,2023-10-05 10:49:52,Entregue,1656.2
10004,14546,10098,2024-01-01 03:35:05,Processando,1831.26
10005,12605,915,2024-05-14 00:25:07,Cancelado,282.38
10006,19916,74,2025-04-06 03:59:27,Enviado,889.35
10007,356,19764,2024-01-01 19:34:21,Processando,5827.25
10008,16900,13567,2025-03-22 18:58:17,Enviado,383.49
10009,13024,480,2024-09-25 19:36:04,Cancelado,3977.43
10010,8184,19962,2023-12-09 01:34:51,Enviado,3796.01
10011,18380,15162,2024-08-04 21:33:10,Processando,2832.56
10012,1123,10617,2024-11-06 17:45:59,Cancelado,2104.71
10013,7815,3840,2023-10-05 06:51:33,Entregue,2176.9
10014,7342,5919,2024-08-09 00:56:39,Enviado,5822.37
10015,16610,13990,2024-11-05 02:48:19,Entregue,5367.81
10016,12605,6779,2023-06-14 13:09:49,Entregue,1902.29
10017,19644,11945,2024-08-25 16:55:58,Enviado,3798.11
10018,73,19021,2025-05-27 11:23:15,Enviado,7508.35
10019,17528,574,2024-08-18 21:54:36,Processando,1706.84
10020,16916,3748,2024-06-01 18:48:28,Enviado,2591.84
10021,15947,16226,2023-08-30 16:53:03,Cancelado,3298.77
10022,1063,19765,2023-12-19 06:38:34,Cancelado,848.38
10023,16298,18129,2023-11-03 09:33:08,Entregue,5493.39
10024,8167,10764,2025-05-04 18:09:04,Cancelado,2790.06
10025,5492,775,2023-09-04 09:05:17,Processando,839.89
10026,3166,1062,2024-02-11 04:49:33,Enviado,2647.93
10027,12839,14927,2024-07-31 01:47:10,Enviado,6576.9
10028,14270,18437,2023-12-02 15:07:14,Processando,1165.54
10029,10693,13499,2025-05-25 23:54:33,Cancelado,3305.75
10030,17226,3790,2025-01-26 00:09:57,Entregue,1214.19
10031,2537,4271,2024-07-14 02:27:42,Cancelado,2480.33
10032,13492,18062,2024-01-13 15:42:41,Cancelado,2432.08
10033,15577,11697,2025-02-27 03:26:05,Cancelado,384.52
10034,17097,16331,2024-06-12 07:55:22,Processando,2474.27
10035,7799,17947,2025-01-03 14:02:16,Enviado,248.99
10036,6676,1892,2024-09-07 17:41:40,Enviado,1584.15
10037,3006,9022,2024-09-05 07:11:49,Cancelado,375.97
10038,12218,8312,2025-06-05 23:54:53,Entregue,3949.93
10039,4984,10711,2024-01-26 18:02:51,Enviado,1173.55
10040,11279,19372,2024-09-13 13:37:18,Enviado,2416.71
10041,17817,9396,2025-01-31 05:27:21,Processando,2392.42
10042,13664,11541,2024-08-16 06:39:35,Enviado,1608.84
10043,18618,10551,2025-01-11 16:09:11,Processando,1631.14
10044,3806,3556,2024-06-10 15:04:34,Cancelado,2915.11
10045,5096,12602,2023-11-15 07:54:40,Enviado,822.61
10046,11788,8664,2023-10-18 02:28:22,Enviado,3049.17
10047,230,8292,2023-08-18 05:32:09,Enviado,999.68
10048,18053,7265,2024-02-23 08:29:39,Enviado,2187.16
10049,12169,12058,2025-03-13 17:54:43,Enviado,1401.52
10050,11597,16935,2025-03-01 03:28:13,Entregue,2603.7
10051,9757,19439,2025-05-17 21:04:44,Entregue,2938.35
10052,4675,18060,2024-04-13 03:29:01,Cancelado,3197.87
10053,3080,3995,2024-12-26 09:59:51,Cancelado,3419.49
10054,16980,5496,2023-07-20 18:47:24,Enviado,2553.3
10055,475,14993,2024-06-23 19:48:32,Cancelado,2550.45
10056,1900,15054,2024-11-25 16:55:19,Enviado,560.4
10057,5656,17010,2024-10-01 12:23:28,Processando,744.6
10058,13058,11749,2024-05-09 19:56:49,Enviado,4261.52
10059,16480,152,2024-10-15 06:24:07,Cancelado,2375.71
10060,10568,1373,2023-07-30 10:14:25,Processando,7136.61
10061,13097,3419,2024-08-17 08:48:58,Cancelado,881.61
10062,5168,3471,2024-02-18 01:18:11,Enviado,5974.78
10063,11979,7849,2025-05-24 18:15:01,Enviado,148.71
10064,4155,18504,2024-05-17 15:51:35,Processando,3707.91
10065,14278,18534,2024-04-20 06:14:50,Processando,1892.2
10066,18597,1189,2024-08-07 09:33:16,Processando,168.36
10067,8348,13792,2023-08-26 03:52:11,Enviado,4537.2
10068,411,11993,2025-02-02 13:15:36,Processando,5108.81
10069,1671,11911,2024-11-17 23:31:32,Processando,2401.69
10070,6517,16853,2024-08-24 16:36:17,Cancelado,3492.77
10071,6994,3551,2025-03-11 19:27:43,Cancelado,1966.11
10072,10458,18495,2023-07-28 02:45:19,Cancelado,756.26
10073,2422,509,2024-12-09 10:52:49,Cancelado,266.07
10074,18281,8095,2023-09-23 18:01:59,Enviado,7790.53
10075,14193,9448,2023-12-08 04:00:42,Cancelado,2895.69
10076,4122,2090,2024-11-18 10:13:11,Entregue,351.93
10077,4815,9159,2024-07-27 10:26:33,Enviado,1662.0
10078,11715,4573,2023-06-24 04:12:40,Processando,349.86
10079,78,8079,2024-08-24 12:57:40,Processando,1251.91
10080,15300,15807,2025-04-03 08:01:13,Enviado,4162.58
10081,7986,4826,2024-12-02 06:53:05,Processando,3257.17
10082,4816,17226,2025-05-25 16:59:35,Cancelado,4630.18
10083,6576,546,2024-08-23 19:32:36,Entregue,2903.52
10084,16639,2891,2024-05-03 06:13:30,Enviado,697.34
10085,173,3731,2024-06-17 15:55:31,Cancelado,2333.05
10086,2643,14530,2023-12-29 11:50:55,Cancelado,4425.1
10087,15131,7965,2025-02-19 15:06:26,Enviado,1819.63
10088,9875,9763,2024-09-01 16:00:15,Enviado,3241.47
10089,14760,13309,2025-05-15 09:50:17,Enviado,2586.33
10090,19671,13907,2024-03-20 21:34:59,Cancelado,3765.14
10091,7732,13968,2023-07-28 05:31:24,Enviado,1043.38
10092,16200,6082,2025-04-26 11:16:01,Entregue,2666.71
10093,8623,5494,2024-03-09 00:34:50,Enviado,1952.88
10094,5232,11305,2025-02-14 18:15:58,Entregue,701.44
10095,16304,19237,2023-12-13 04:18:21,Cancelado,4226.43
10096,19282,5630,2024-05-21 02:55:58,Entregue,7037.94
10097,1290,12090,2024-03-29 10:52:13,Cancelado,114.56
10098,2738,8064,2024-12-06 06:33:21,Entregue,1371.68
10099,4613,2165,2025-03-25 01:19:47,Processando,1284.7
10100,1043,19157,2023-12-05 09:20:33,Enviado,3087.29
10101,2316,8419,2024-03-19 05:35:51,Entregue,4287.01
10102,9134,16900,2024-06-25 11:46:25,Cancelado,2401.68
10103,7392,16490,2024-08-19 15:23:49,Processando,4670.13
10104,4945,5592,2023-12-21 14:34:16,Entregue,2244.03
10105,16199,11748,2025-01-08 20:00:26,Processando,3872.2
10106,1528,5268,2025-02-18 15:58:00,Cancelado,193.41
10107,8219,2403,2025-01-18 10:01:02,Processando,1271.43
10108,4848,15674,2023-07-08 07:05:24,Enviado,1745.48
10109,17361,18024,2023-08-28 09:04:02,Processando,2093.78
10110,2381,4755,2024-11-03 02:32:11,Entregue,1046.7
10111,1728,4213,2024-03-14 10:43:56,Enviado,2305.86
10112,17197,12104,2023-12-11 09:39:52,Entregue,6524.78
10113,1982,1651,2023-11-08 13:21:43,Cancelado,3784.68
10114,333,18780,2024-02-14 23:13:48,Enviado,1377.21
10115,10950,10802,2024-03-21 22:23:01,Processando,2299.59
10116,11147,4818,2023-08-23 11:19:01,Enviado,3040.78
10117,6219,396,2023-08-08 17:48:13,Cancelado,3914.2
10118,2924,9633,2024-12-13 02:41:53,Enviado,4445.95
10119,9453,16314,2025-05-27 17:09:29,Enviado,208.29
10120,8979,6371,2023-06-27 16:07:06,Cancelado,5267.88
10121,12507,14214,2025-03-20 00:47:16,Enviado,4586.16
10122,6603,6087,2024-11-28 16:17:02,Processando,5619.79
10123,14422,6454,2024-02-07 16:12:05,Processando,2858.67
10124,15863,11739,2024-03-12 12:47:43,Processando,2005.52
10125,3763,7631,2023-10-30 03:42:28,Cancelado,2145.02
10126,18792,8666,2024-10-07 01:05:36,Processando,1609.41
10127,8692,10346,2025-04-28 08:14:30,Cancelado,4294.88
10128,6415,17147,2024-12-19 21:39:55,Entregue,531.66
10129,8232,5882,2024-08-23 02:51:27,Entregue,1956.19
10130,18485,9125,2024-05-08 18:48:21,Processando,1766.21
10131,8586,5295,2023-11-21 14:55:16,Enviado,436.72
10132,15931,2608,2023-11-22 13:18:20,Processando,807.86
10133,12424,1435,2023-08-28 15:15:18,Cancelado,1345.07
10134,15508,3788,2024-10-20 05:39:41,Cancelado,782.78
10135,10527,9380,2025-03-01 13:46:11,Cancelado,1024.65
10136,9372,18458,2023-08-25 11:01:23,Entregue,2721.72
10137,13536,9342,2024-07-22 14:39:47,Processando,4693.79
10138,13413,19066,2024-05-17 21:06:59,Processando,3391.43
10139,10865,16843,2024-08-08 13:08:34,Processando,3254.93
10140,7929,3495,2025-05-29 15:36:31,Entregue,2645.2
10141,10910,1413,2024-09-18 03:35:11,Cancelado,2929.76
10142,18808,11593,2025-01-30 23:14:25,Entregue,2452.16
10143,8659,4071,2024-10-26 12:25:29,Processando,3374.33
10144,14546,9443,2025-02-13 19:04:55,Enviado,240.3
10145,1193,10605,2024-07-16 22:26:56,Enviado,3289.82
10146,8060,11443,2023-08-15 07:52:39,Cancelado,4109.76
10147,19356,16048,2023-11-08 20:38:18,Processando,1891.74
10148,5674,11835,2025-01-17 22:23:52,Enviado,845.28
10149,15822,8441,2025-06-03 00:41:08,Entregue,639.58
10150,12221,19568,2024-03-12 05:26:57,Processando,5340.79
10151,8491,9731,2023-06-13 21:00:55,Processando,2881.87
10152,5333,2732,2023-10-05 23:01:50,Enviado,4089.65
10153,877,19253,2025-04-27 11:38:35,Enviado,1952.82
10154,4613,2936,2025-01-03 09:43:03,Cancelado,2079.96
10155,17100,1641,2025-06-08 08:51:49,Cancelado,2201.66
10156,9669,12133,2024-01-16 18:58:01,Enviado,3406.63
10157,5732,9284,2023-11-18 23:49:13,Enviado,4726.62
10158,11078,8615,2024-09-15 12:08:37,Enviado,7526.19
10159,17252,4101,2025-02-10 22:26:45,Entregue,3074.07
10160,15012,9953,2025-01-22 13:12:59,Entregue,6988.63
10161,16733,10974,2023-11-05 18:45:00,Processando,1407.3
10162,7655,214,2024-07-30 22:09:55,Enviado,5325.19
10163,7163,16365,2024-04-27 08:32:16,Entregue,3144.84
10164,8321,1298,2024-08-31 04:53:39,Cancelado,4077.56
10165,16810,8758,2024-09-27 18:57:40,Processando,1878.46
10166,11100,16606,2025-03-07 03:30:41,Cancelado,2654.34
10167,15494,17654,2023-08-14 01:30:58,Entregue,1976.95
10168,14534,17780,2025-04-03 07:16:02,Processando,7311.49
10169,12197,18140,2024-08-07 00:42:57,Entregue,1578.24
10170,15561,2688,2025-06-01 13:22:35,Processando,2551.11
10171,14850,8806,2023-10-17 19:12:33,Enviado,3421.08
10172,12311,15765,2024-07-31 08:15:31,Enviado,657.4
10173,3200,312,2025-03-20 21:13:12,Cancelado,5962.33
10174,18418,6556,2024-07-23 13:59:53,Processando,3108.18
10175,5096,5000,2025-06-06 05:30:31,Enviado,5059.28
10176,3325,15060,2024-11-12 22:47:49,Entregue,1035.92
10177,6805,8936,2023-07-19 14:12:58,Enviado,4650.85
10178,13285,10817,2024-11-19 03:43:37,Entregue,5750.35
10179,7486,6038,2024-01-17 14:10:51,Cancelado,9113.55
10180,12216,4528,2024-05-09 01:13:19,Enviado,4873.55
10181,16790,5941,2025-03-14 12:24:41,Processando,2987.02
10182,85,13191,2023-11-04 16:24:06,Entregue,3013.84
10183,6083,8839,2024-12-23 14:32:06,Cancelado,5517.89
10184,17883,2118,2023-12-22 11:16:24,Processando,5779.63
10185,648,6662,2024-09-17 03:42:29,Enviado,2433.34
10186,17691,4187,2025-03-29 14:49:34,Enviado,4419.44
10187,10182,10300,2024-05-21 21:27:03,Cancelado,5437.78
10188,13725,14349,2024-11-28 03:42:31,Entregue,3698.8
10189,13491,8787,2023-10-08 14:13:02,Cancelado,5839.05
10190,762,8089,2024-09-23 01:23:39,Cancelado,1679.53
10191,3340,13972,2025-03-08 01:26:59,Enviado,2736.63
10192,18649,10455,2024-03-30 04:22:53,Processando,4620.3
10193,7341,1795,2023-10-10 19:54:31,Processando,4373.11
10194,40,12469,2024-07-21 03:25:28,Cancelado,2772.71
10195,6942,3708,2024-02-19 04:02:17,Processando,3223.34
10196,8114,14006,2025-01-31 18:01:29,Entregue,2221.79
10197,16443,4079,2024-09-20 01:48:14,Entregue,5287.27
10198,14718,6434,2024-10-16 10:50:51,Entregue,2786.47
10199,6069,5642,2023-10-02 07:27:18,Cancelado,744.94
10200,17449,18509,2025-04-23 12:53:40,Entregue,778.41
10201,18839,16059,2025-04-10 09:19:27,Processando,9004.6
10202,14620,8247,2023-08-02 09:03:10,Processando,3985.59
10203,9353,15210,2023-07-28 21:43:57,Processando,1711.96
10204,13830,2953,2024-05-28 07:43:12,Entregue,5955.25
10205,9004,18399,2024-05-06 18:03:14,Cancelado,3226.84
10206,2565,6773,2023-08-21 17:39:42,Cancelado,351.39
10207,3990,18230,2024-06-03 01:57:09,Cancelado,1916.68
10208,3377,8564,2024-11-01 08:34:34,Processando,3557.07
10209,6383,8934,2023-06-21 14:43:52,Processando,1451.41
10210,2914,7336,2024-03-14 19:26:34,Processando,4837.76
10211,13520,11708,2023-11-03 07:14:34,Processando,478.56
10212,2581,17021,2024-11-01 20:27:12,Processando,2236.38
10213,8056,5023,2024-03-05 08:19:47,Processando,767.0
10214,4682,10602,2024-02-21 22:41:29,Entregue,1362.58
10215,14503,1732,2023-11-19 01:11:32,Cancelado,2916.93
10216,3329,17453,2023-07-20 10:47:29,Cancelado,330.29
10217,13813,8268,2023-12-20 02:47:21,Processando,1210.64
10218,9146,10711,2024-09-09 04:06:09,Processando,4060.16
10219,16722,5211,2025-02-26 19:21:59,Enviado,753.78
10220,18444,16823,2024-09-30 11:34:34,Cancelado,4414.2
10221,2365,15909,2024-04-02 06:05:05,Processando,1748.58
10222,2854,15391,2024-07-04 04:51:49,Enviado,4921.96
10223,11127,16913,2023-06-17 13:53:48,Entregue,2678.73
10224,6600,1745,2023-11-03 19:13:05,Entregue,3201.85
10225,8570,15323,2024-03-10 00:32:31,Entregue,1421.19
10226,2040,5697,2024-12-03 21:24:21,Processando,4968.84
10227,8505,908,2023-11-05 07:58:17,Enviado,3305.84
10228,2715,3783,2023-10-22 19:41:26,Enviado,4371.06
10229,3082,446,2024-02-21 22:19:04,Enviado,655.47
10230,14374,19648,2025-05-16 04:10:22,Processando,1612.1
10231,17507,15082,2023-11-25 08:29:58,Enviado,663.34
10232,2681,602,2024-09-24 23:05:04,Cancelado,4015.1
10233,12848,10042,2023-06-25 12:12:45,Entregue,3927.85
10234,15219,11285,2023-12-24 23:25:51,Enviado,3282.15
10235,18158,3954,2024-01-02 11:03:13,Entregue,2719.15
10236,3660,2826,2024-09-22 05:12:41,Processando,2083.98
10237,1193,14771,2023-09-18 16:05:02,Entregue,3165.62
10238,9388,9831,2025-05-01 08:39:18,Entregue,782.14
10239,16454,15800,2023-06-15 01:36:46,Entregue,2927.45
10240,11017,10298,2024-05-14 00:34:35,Entregue,1799.3
10241,17381,16148,2024-12-30 19:17:55,Enviado,2763.73
10242,13571,6942,2025-04-29 12:53:52,Enviado,4006.04
10243,9506,16880,2024-02-12 21:27:06,Cancelado,2708.5
10244,7811,11047,2023-08-04 07:39:10,Cancelado,3679.7
10245,17259,14193,2023-12-30 09:09:41,Enviado,5668.53
10246,13740,10275,2023-07-29 12:29:41,Cancelado,3136.06
10247,14275,12849,2025-04-25 14:47:02,Entregue,2275.62
10248,16311,7748,2023-09-25 06:01:15,Enviado,1958.98
10249,8354,12343,2024-08-25 15:58:57,Entregue,277.7
10250,9791,8659,2024-06-06 11:46:04,Cancelado,1799.5
10251,11701,18914,2023-10-18 03:15:36,Entregue,443.43
10252,10425,4774,2024-03-29 00:33:28,Processando,5538.5
10253,2141,1866,2023-07-16 08:31:45,Processando,1047.54
10254,17190,16205,2023-07-03 22:39:05,Enviado,1665.1
10255,17072,6712,2023-09-14 04:21:51,Cancelado,1290.77
10256,13893,3921,2024-03-04 21:38:29,Enviado,1304.85
10257,8456,15915,2025-02-25 09:14:41,Cancelado,5288.26
10258,18500,1162,2025-03-04 17:52:51,Enviado,4038.94
10259,19276,1265,2023-09-24 07:03:12,Entregue,2852.19
10260,7828,1366,2025-02-26 13:34:39,Entregue,5283.26
10261,6507,18060,2024-12-16 13:40:14,Processando,1925.97
10262,12829,13072,2024-07-10 03:32:45,Entregue,1241.6
10263,3418,16853,2023-06-19 21:34:19,Enviado,4776.77
10264,3035,7136,2025-05-12 11:17:34,Cancelado,1480.35
10265,18364,7206,2023-09-09 19:19:13,Cancelado,422.13
10266,10789,2236,2024-12-06 09:42:38,Processando,2999.81
10267,4227,4948,2024-07-04 08:18:03,Entregue,1496.36
10268,1954,13716,2024-11-04 01:10:14,Enviado,4762.28
10269,7238,15186,2023-09-06 07:45:56,Cancelado,708.42
10270,10420,15107,2023-12-25 23:43:40,Processando,544.29
10271,296,15627,2023-09-15 08:32:57,Entregue,5449.8
10272,4218,6538,2025-02-24 20:58:20,Cancelado,1418.04
10273,7989,11159,2025-04-13 05:28:47,Processando,964.0
10274,3974,4044,2025-04-27 20:30:15,Enviado,2945.6
10275,9037,8186,2025-04-15 16:43:05,Processando,1832.77
10276,14653,1806,2023-12-09 07:20:41,Entregue,6308.54
10277,18827,17703,2023-09-29 09:04:52,Enviado,4556.61
10278,1689,5347,2024-03-24 11:08:32,Entregue,1919.51
10279,2482,16796,2024-10-07 16:28:13,Cancelado,1273.63
10280,6014,6020,2024-06-08 05:21:23,Cancelado,2577.44
10281,2246,10190,2025-02-13 01:56:20,Entregue,7488.66
10282,5582,8161,2024-09-05 05:46:22,Entregue,399.8
10283,8699,2005,2023-06-13 11:14:08,Enviado,3813.74
10284,7866,16627,2024-07-22 10:03:47,Entregue,4002.85
10285,10598,11687,2023-06-21 07:20:08,Processando,877.28
10286,11508,5625,2023-07-14 04:00:34,Enviado,1346.28
10287,7506,5297,2024-03-20 23:37:35,Cancelado,4413.11
10288,406,14429,2025-05-31 20:44:54,Cancelado,4655.35
10289,1163,17159,2025-05-17 07:56:40,Entregue,4329.86
10290,14601,3768,2023-06-30 10:53:52,Entregue,723.64
10291,7928,8806,2023-12-01 23:39:16,Processando,3304.09
10292,3075,3766,2024-06-25 11:11:14,Processando,2358.45
10293,5799,2944,2023-07-30 02:59:16,Cancelado,2639.14
10294,3864,3011,2025-06-11 11:57:24,Processando,6260.32
10295,15460,16180,2023-08-03 21:47:07,Cancelado,4490.46
10296,15115,7925,2024-07-03 17:02:07,Enviado,1370.8
10297,15259,5682,2024-11-30 11:38:46,Enviado,2730.02
10298,3718,10427,2024-07-28 08:46:17,Entregue,3325.79
10299,9976,10856,2023-06-28 17:30:58,Entregue,4312.57
10300,16000,16578,2023-06-30 08:44:51,Enviado,4759.17
10301,7538,8104,2024-10-04 19:54:39,Entregue,634.52
10302,13481,5887,2024-04-17 01:05:45,Enviado,1264.16
10303,9085,15655,2024-11-07 07:08:03,Enviado,7192.13
10304,5418,4413,2023-07-30 03:43:16,Enviado,5236.32
10305,10315,14107,2023-10-11 11:24:33,Enviado,6769.67
10306,18156,619,2024-05-01 14:43:35,Processando,6861.34
10307,18926,4413,2023-11-19 17:16:05,Cancelado,4596.4
10308,1358,12216,2025-02-16 01:14:52,Enviado,926.13
10309,17695,2076,2024-07-31 08:23:48,Processando,4824.47
10310,11914,19943,2024-01-20 02:52:39,Cancelado,1966.61
10311,15874,1993,2024-11-28 00:46:05,Cancelado,4680.74
10312,13547,4618,2024-09-01 14:11:03,Processando,2645.6
10313,17263,6738,2025-01-07 13:15:56,Enviado,2238.46
10314,15707,9160,2023-08-05 07:51:14,Enviado,2119.27
10315,12552,17692,2024-05-30 10:21:42,Processando,3775.98
10316,11349,16483,2024-08-04 23:24:53,Cancelado,3765.66
10317,10536,14256,2025-01-31 19:00:21,Enviado,842.59
10318,15882,16127,2025-02-15 15:50:26,Processando,3483.06
10319,16446,8468,2024-07-26 16:29:31,Enviado,3271.81
10320,17102,13348,2023-10-16 06:53:23,Entregue,680.45
10321,9923,8213,2023-11-28 22:16:24,Processando,2680.35
10322,7417,17272,2024-01-05 21:22:55,Enviado,4823.97
10323,19171,9135,2024-09-09 06:14:16,Enviado,1179.1
10324,8833,15245,2025-05-15 04:15:29,Enviado,2248.44
10325,17818,4332,2024-04-18 02:50:57,Processando,4136.05
10326,7732,3098,2025-01-21 15:21:18,Processando,5255.69
10327,12457,8143,2024-09-26 14:45:46,Cancelado,4817.07
10328,3054,6927,2023-06-30 02:13:14,Processando,3144.57
10329,5215,14235,2023-06-18 17:59:19,Cancelado,4362.64
10330,19397,5965,2024-07-29 21:04:05,Entregue,1009.96
10331,5178,12661,2024-09-13 03:40:43,Enviado,6400.2
10332,6196,17632,2024-09-11 01:28:57,Entregue,5797.56
10333,7215,5488,2023-09-04 20:20:57,Entregue,894.0
10334,13222,16580,2025-02-07 23:34:54,Cancelado,5780.73
10335,10594,19500,2024-09-02 09:39:46,Enviado,5883.82
10336,3993,8346,2025-01-10 11:42:04,Enviado,6436.77
10337,10876,15765,2024-06-15 02:07:25,Enviado,3906.86
10338,3457,8200,2024-05-27 02:39:17,Cancelado,4615.05
10339,18748,15888,2024-11-02 08:48:49,Enviado,3554.9
10340,18401,15984,2024-02-11 01:40:25,Enviado,2340.91
10341,17533,5357,2024-04-24 01:22:41,Cancelado,3784.08
10342,9540,9350,2024-01-02 12:12:49,Enviado,2333.64
10343,9453,36,2024-04-30 21:13:46,Cancelado,649.7
10344,15048,13837,2024-05-08 19:31:50,Cancelado,86.34
10345,8046,3794,2025-03-19 16:15:28,Cancelado,304.73
10346,7901,9632,2024-11-06 11:08:37,Entregue,4187.84
10347,5554,9079,2025-03-30 02:13:28,Processando,1140.75
10348,9802,4248,2025-05-02 19:37:37,Cancelado,5043.86
10349,7265,4657,2025-03-23 06:12:49,Entregue,1717.86
10350,18287,15728,2025-03-04 12:57:24,Cancelado,1641.15
10351,19823,8077,2024-02-10 15:13:07,Cancelado,561.88
10352,1212,11253,2024-07-30 15:28:20,Processando,2892.63
10353,17963,14618,2025-04-12 09:51:12,Enviado,2704.89
10354,13485,17079,2023-10-12 17:32:21,Enviado,2974.35
10355,13953,17979,2023-11-02 23:53:59,Entregue,2608.41
10356,4965,18893,2025-01-04 12:58:15,Processando,4575.3
10357,64,12028,2024-06-05 23:56:46,Processando,493.19
10358,14679,8778,2024-06-21 19:35:02,Processando,1425.52
10359,11391,12147,2024-07-27 00:50:01,Enviado,2385.85
10360,10260,10147,2023-06-30 09:48:06,Processando,2390.66
10361,19154,9311,2024-10-01 23:34:41,Enviado,5188.7
10362,1140,16833,2024-03-13 00:34:32,Entregue,3437.95
10363,12405,5614,2024-11-19 11:11:45,Cancelado,2481.42
10364,5702,15327,2023-08-16 17:19:15,Entregue,355.44
10365,17556,3268,2023-09-12 21:36:38,Cancelado,5723.27
10366,3401,13475,2023-07-15 17:37:06,Cancelado,5580.84
10367,19813,10791,2025-04-22 00:13:39,Entregue,5483.82
10368,14029,16762,2024-04-07 16:57:05,Processando,4705.41
10369,5544,8410,2024-04-07 07:16:32,Enviado,3279.49
10370,8808,12752,2024-11-24 09:59:26,Enviado,2751.04
10371,2265,1338,2025-01-17 12:23:53,Cancelado,947.37
10372,10538,19254,2024-07-08 22:03:09,Entregue,761.72
10373,14702,9159,2024-11-17 19:18:22,Processando,4566.69
10374,2143,9924,2023-10-16 20:36:19,Processando,2030.04
10375,6180,5086,2025-01-14 07:19:43,Cancelado,1512.45
10376,16536,14713,2024-04-27 23:36:25,Enviado,3075.28
10377,16855,19290,2023-07-04 03:08:12,Cancelado,2037.39
10378,9406,18588,2024-06-13 03:32:34,Cancelado,3572.52
10379,7292,14654,2024-11-30 04:36:54,Entregue,5944.64
10380,8054,16929,2023-08-04 16:10:00,Entregue,4754.0
10381,18208,7028,2024-11-10 17:01:16,Processando,732.78
10382,13675,9286,2024-12-02 15:14:35,Enviado,2679.69
10383,12209,14962,2023-06-22 07:12:37,Enviado,3866.04
10384,16209,3679,2024-06-09 00:41:46,Entregue,2380.14
10385,10900,2721,2025-01-24 19:55:36,Entregue,3829.8
10386,4253,15254,2023-12-16 19:04:31,Processando,5784.52
10387,9382,5317,2024-06-01 14:53:28,Cancelado,1345.94
10388,13817,11121,2024-06-22 13:44:43,Cancelado,1808.57
10389,12552,19051,2025-04-08 22:34:20,Cancelado,6421.13
10390,6535,11514,2024-09-17 18:54:06,Processando,7676.47
10391,12376,12709,2025-05-08 17:42:05,Processando,5055.63
10392,18152,10975,2025-06-02 00:21:06,Entregue,4374.27
10393,9836,19081,2024-02-09 20:40:48,Processando,4604.09
10394,8954,15423,2023-08-04 07:14:58,Enviado,3940.48
