order_item_id,order_id,product_id,quantity,unit_price
31150,10421,18958,1,348.85
31151,10421,14433,1,296.57
31152,10421,5340,2,241.91
31153,10422,4170,2,38.68
31154,10422,10257,2,446.33
31155,10422,14790,3,249.25
31156,10423,10635,3,29.04
31157,10423,17251,2,162.51
31158,10423,5574,3,292.16
31159,10423,4276,1,631.81
31160,10423,5295,1,763.47
31161,10424,12667,2,266.84
31162,10424,10431,3,115.12
31163,10424,6719,3,942.28
31164,10424,4070,3,489.26
31165,10425,8841,1,827.1
31166,10425,5898,3,994.03
31167,10426,15042,2,718.54
31168,10426,17628,1,173.51
31169,10427,19623,3,451.22
31170,10428,7894,1,117.28
31171,10429,8038,3,594.46
31172,10429,7482,3,833.99
31173,10429,14248,1,535.32
31174,10430,12656,1,147.51
31175,10431,19750,2,848.9
31176,10432,18910,3,251.7
31177,10432,7931,2,170.95
31178,10432,8753,2,343.29
31179,10432,4656,2,438.31
31180,10432,16858,1,803.9
31181,10433,18025,3,562.32
31182,10433,13793,2,957.12
31183,10433,10048,3,909.94
31184,10433,4989,1,277.3
31185,10433,14887,3,643.3
31186,10434,18143,1,457.89
31187,10434,8286,1,353.73
31188,10434,11877,1,294.05
31189,10434,4305,3,555.99
31190,10435,1131,1,71.82
31191,10435,18457,1,821.14
31192,10435,6948,3,141.12
31193,10435,15895,1,580.44
31194,10436,4844,2,367.28
31195,10436,17331,1,584.84
31196,10436,11227,1,811.81
31197,10436,9005,2,213.98
31198,10437,6230,2,111.18
31199,10437,13144,2,532.25
31200,10437,17973,1,866.07
31201,10437,3334,3,699.37
31202,10437,1124,2,336.93
31203,10438,10595,2,27.74
31204,10438,19865,2,973.77
31205,10438,19448,1,906.4
31206,10438,2173,1,624.21
31207,10438,198,2,536.03
31208,10439,4495,2,801.26
31209,10439,13514,3,216.41
31210,10439,7383,1,807.37
31211,10439,2361,1,816.77
31212,10440,271,2,570.34
31213,10440,4695,2,426.3
31214,10440,2981,2,476.64
31215,10440,16541,2,174.2
31216,10441,2554,2,315.79
31217,10441,8550,1,636.3
31218,10442,7537,1,549.88
31219,10442,13979,1,595.51
31220,10442,7549,2,662.31
31221,10442,2970,2,540.77
31222,10443,3687,3,201.27
31223,10443,4621,3,190.25
31224,10443,18794,3,246.16
31225,10443,7352,2,539.9
31226,10444,8986,2,399.98
31227,10444,9602,1,160.14
31228,10444,13424,1,933.09
31229,10445,17187,2,442.27
31230,10445,3725,1,935.72
31231,10445,497,1,400.92
31232,10445,14817,2,872.92
31233,10445,2395,3,55.99
31234,10446,4499,1,403.91
31235,10446,14643,3,175.28
31236,10446,17244,1,160.5
31237,10446,15692,3,137.68
31238,10446,13489,1,746.75
31239,10447,11538,2,378.77
31240,10447,16320,1,369.16
31241,10447,8392,3,277.45
31242,10447,13286,3,528.13
31243,10447,3718,1,103.28
31244,10448,6293,3,17.94
31245,10449,15919,2,407.23
31246,10449,5154,3,622.24
31247,10450,7204,1,930.98
31248,10450,9683,1,102.19
31249,10450,18237,1,831.43
31250,10450,145,3,750.07
31251,10450,2941,3,686.73
31252,10451,1983,2,51.63
31253,10451,18485,1,484.4
31254,10451,15850,1,242.88
31255,10451,19298,2,372.93
31256,10451,3286,1,478.94
31257,10452,6219,1,898.35
31258,10452,4720,1,784.0
31259,10452,18912,1,346.85
31260,10453,4230,2,365.04
31261,10454,6024,2,857.4
31262,10454,10927,1,900.58
31263,10454,7647,2,393.13
31264,10455,12926,1,736.76
31265,10455,6896,3,965.12
31266,10456,1200,3,747.47
31267,10456,17226,2,825.41
31268,10456,5842,1,349.38
31269,10456,14201,2,202.2
31270,10457,8927,2,482.25
31271,10458,1104,3,943.21
31272,10458,14021,1,196.01
31273,10459,19893,1,628.75
31274,10459,6181,3,127.93
31275,10460,18862,3,280.41
31276,10460,3067,3,999.97
31277,10461,7799,1,910.99
31278,10461,14985,3,34.03
31279,10461,10803,3,21.48
31280,10461,10632,2,784.13
31281,10462,7985,1,834.95
31282,10463,15998,3,47.9
31283,10463,16326,1,13.84
31284,10463,5578,3,960.75
31285,10463,15565,3,704.21
31286,10464,7958,3,320.13
31287,10464,17045,2,135.05
31288,10464,11192,2,862.64
31289,10465,16368,2,431.12
31290,10465,14855,2,612.55
31291,10465,15708,2,839.4
31292,10465,12182,3,53.98
31293,10466,16284,2,736.57
31294,10466,13333,2,90.64
31295,10466,12260,2,267.59
31296,10466,1460,3,276.27
31297,10466,1369,3,58.66
31298,10467,9871,1,341.72
31299,10467,511,1,216.72
31300,10467,208,1,141.1
31301,10467,6906,3,643.42
31302,10467,19768,1,132.46
31303,10468,13645,1,407.71
31304,10468,1879,3,342.51
31305,10468,10861,1,854.63
31306,10468,18422,2,219.8
31307,10468,11494,2,804.92
31308,10469,6148,3,904.59
31309,10469,8215,2,931.44
31310,10469,14728,2,156.69
31311,10469,9715,1,194.24
31312,10469,17333,3,558.6
31313,10470,12659,2,86.03
31314,10470,4807,2,131.06
31315,10470,4155,1,781.51
31316,10470,17418,1,691.28
31317,10471,7034,1,289.0
31318,10471,8748,3,702.42
31319,10471,5326,1,414.22
31320,10471,6565,1,922.51
31321,10471,3682,2,384.34
31322,10472,19057,3,764.17
31323,10472,4506,1,10.81
31324,10473,4460,2,424.39
31325,10473,15098,3,731.65
31326,10473,12247,2,649.29
31327,10473,11362,3,363.02
31328,10474,678,2,546.4
31329,10475,9404,3,546.78
31330,10475,12807,1,403.86
31331,10476,16553,3,49.02
31332,10477,17341,1,868.2
31333,10477,13240,1,122.52
31334,10478,14139,2,367.61
31335,10478,12174,3,297.24
31336,10479,14407,3,78.66
31337,10480,12406,2,566.78
31338,10480,10504,2,972.08
31339,10480,11178,3,703.07
31340,10480,4946,2,573.49
31341,10480,13813,1,689.72
31342,10481,8827,2,303.79
31343,10481,5024,3,20.06
31344,10481,129,1,372.21
31345,10481,19991,3,707.52
31346,10481,12605,3,469.22
31347,10482,15236,2,681.6
31348,10482,264,2,252.7
31349,10483,4461,1,473.45
31350,10483,12497,3,965.62
31351,10484,6105,2,662.41
31352,10484,15455,2,653.55
31353,10484,1069,1,523.98
31354,10484,17319,2,467.94
31355,10485,6358,3,219.26
31356,10486,5418,3,535.98
31357,10486,698,1,371.99
31358,10486,1202,3,750.86
31359,10486,11704,1,456.2
31360,10486,372,3,405.61
31361,10487,4216,3,362.0
31362,10487,18600,3,894.48
31363,10487,15362,2,891.96
31364,10487,13880,1,307.98
31365,10487,2571,1,413.65
31366,10488,12016,2,529.94
31367,10488,15249,1,313.12
31368,10488,1984,2,211.26
31369,10488,16566,3,800.47
31370,10488,1209,1,961.7
31371,10489,12281,3,530.06
31372,10489,5575,2,813.99
31373,10489,15070,3,167.0
31374,10489,3650,1,738.4
31375,10489,6937,2,103.07
31376,10490,3508,1,85.85
31377,10490,9338,3,660.22
31378,10490,7789,2,836.1
31379,10490,6916,3,590.33
31380,10490,10950,3,851.93
31381,10491,19781,2,42.42
31382,10491,13097,3,283.22
31383,10491,2302,2,64.59
31384,10491,3796,2,560.01
31385,10491,3668,1,677.56
31386,10492,5268,3,938.92
31387,10492,16541,1,174.2
31388,10492,10125,1,161.59
31389,10492,16564,1,406.39
31390,10493,13801,2,78.64
31391,10494,522,2,237.44
31392,10494,13507,3,18.75
31393,10494,11349,3,520.22
31394,10494,10415,1,219.8
31395,10495,16817,1,166.22
31396,10495,3262,3,603.13
31397,10495,3061,2,142.73
31398,10495,15506,2,619.53
31399,10496,16787,1,544.89
31400,10497,5372,1,354.86
31401,10498,3799,1,11.9
31402,10498,16099,1,544.92
31403,10498,3792,1,515.02
31404,10499,411,3,120.33
31405,10499,18489,1,337.33
31406,10499,9714,3,160.81
31407,10499,16450,1,400.87
31408,10500,17037,3,429.97
31409,10501,8956,2,588.9
31410,10501,18744,1,781.81
31411,10501,15186,3,903.81
31412,10501,9904,1,338.46
31413,10502,17561,2,635.29
31414,10503,10479,2,945.31
31415,10503,10814,3,822.76
31416,10503,16645,1,232.59
31417,10503,13457,3,856.41
31418,10504,4533,2,342.7
31419,10505,8012,3,421.26
31420,10505,5497,2,490.5
31421,10505,15728,1,914.53
31422,10506,6035,3,242.93
31423,10506,16561,1,253.92
31424,10507,11750,2,171.81
31425,10507,9402,1,624.65
31426,10507,8324,2,282.29
31427,10507,3152,1,225.17
31428,10507,2458,1,143.39
31429,10508,128,1,384.86
31430,10508,19251,3,876.46
31431,10508,16458,3,879.58
31432,10508,250,1,983.58
31433,10508,7860,2,51.62
31434,10509,7046,2,807.32
31435,10509,16249,2,590.46
31436,10509,19480,2,476.35
31437,10509,13852,2,585.31
31438,10509,3678,1,248.43
31439,10510,4482,3,263.71
31440,10510,16339,2,319.02
31441,10510,19160,3,351.01
31442,10510,14080,1,547.64
31443,10510,3259,2,105.88
31444,10511,19180,3,547.54
31445,10511,4236,1,571.87
31446,10512,15535,1,426.93
31447,10512,8928,2,88.37
31448,10513,7222,3,241.83
31449,10513,16490,3,744.83
31450,10514,2136,1,935.15
31451,10514,3316,2,309.28
31452,10514,3074,1,500.13
31453,10514,15505,2,202.99
31454,10515,15328,3,864.13
31455,10515,10142,3,329.1
31456,10516,1490,2,727.46
31457,10517,8408,2,323.22
31458,10518,833,2,601.09
31459,10518,16152,1,375.39
31460,10518,2983,3,428.98
31461,10519,17728,3,824.37
31462,10519,16304,1,492.13
31463,10519,17646,3,58.72
31464,10519,3388,1,915.66
31465,10519,12714,1,327.21
31466,10520,9087,3,558.21
31467,10520,12411,1,196.07
31468,10520,3228,3,717.95
31469,10520,10418,1,768.84
31470,10521,12147,2,145.82
31471,10522,16291,1,14.4
31472,10522,2155,2,94.32
31473,10522,17557,1,348.07
31474,10522,1182,2,123.57
31475,10522,18591,1,615.73
31476,10523,525,3,941.51
31477,10523,14006,3,310.55
31478,10524,194,3,49.89
31479,10524,7079,2,38.06
31480,10525,1980,1,18.55
31481,10525,2582,1,382.42
31482,10525,8769,3,781.0
31483,10525,10569,1,314.94
31484,10526,14816,3,78.28
31485,10526,16085,3,237.64
31486,10526,16054,3,509.55
31487,10526,1911,1,421.05
31488,10526,5616,3,243.55
31489,10527,11704,1,456.2
31490,10527,12055,2,585.11
31491,10527,17286,2,663.45
31492,10528,19379,1,387.37
31493,10528,997,2,828.17
31494,10528,16438,3,181.23
31495,10528,9989,3,240.11
31496,10528,16419,3,962.77
31497,10529,459,3,662.34
31498,10529,8641,3,266.24
31499,10529,4199,3,48.24
31500,10530,15501,1,73.86
31501,10530,19679,1,380.21
31502,10530,11586,3,159.09
31503,10530,4300,3,982.05
31504,10530,13138,2,98.8
31505,10531,19089,1,98.34
31506,10532,10594,2,55.6
31507,10532,14812,2,154.73
31508,10532,9167,1,219.33
31509,10533,19425,1,821.97
31510,10533,13861,1,976.34
31511,10533,19431,2,449.24
31512,10534,3329,1,310.46
31513,10534,1223,1,139.92
31514,10534,9867,2,211.47
31515,10534,5610,1,962.5
31516,10534,11294,2,396.99
31517,10535,13155,2,745.37
31518,10535,9919,3,634.74
31519,10536,19594,2,60.09
31520,10536,2119,2,419.67
31521,10537,9514,1,703.33
31522,10537,4501,2,822.75
31523,10537,15317,3,152.95
31524,10537,6623,2,194.42
31525,10537,16668,3,903.34
31526,10538,16289,3,963.51
31527,10538,6847,2,579.94
31528,10538,19014,1,445.12
31529,10538,18364,2,68.38
31530,10538,10188,1,779.55
31531,10539,6100,2,983.86
31532,10539,19821,2,576.77
31533,10539,2663,2,831.47
31534,10539,6155,2,320.49
31535,10539,6958,2,559.99
31536,10540,412,1,976.7
31537,10540,19727,2,362.49
31538,10540,2192,3,479.9
31539,10540,1718,3,497.87
31540,10541,8523,3,994.31
31541,10542,14856,2,265.53
31542,10542,13606,3,967.39
31543,10542,8223,1,891.71
31544,10542,9324,2,377.37
31545,10542,10000,3,34.49
31546,10543,15205,3,619.89
31547,10543,15211,1,859.73
31548,10543,4494,3,88.42
31549,10544,2208,1,503.99
31550,10544,2978,3,323.64
31551,10544,11521,1,733.45
31552,10544,19230,3,346.52
31553,10544,5837,2,673.02
31554,10545,1178,3,365.5
31555,10546,18144,3,376.62
31556,10547,11749,2,734.45
31557,10547,9746,2,65.94
31558,10547,12931,1,781.66
31559,10548,2421,2,529.93
31560,10548,13529,3,775.17
31561,10549,2155,3,94.32
31562,10550,1844,1,908.64
31563,10550,15533,1,193.84
31564,10550,10317,1,565.12
31565,10550,14463,3,450.74
31566,10551,7485,3,981.78
31567,10552,13537,1,844.49
31568,10552,16906,2,616.35
31569,10552,850,3,782.35
31570,10553,5661,2,894.76
31571,10553,14508,2,466.99
31572,10554,16285,2,678.66
31573,10554,4114,2,901.8
31574,10554,2619,3,623.86
31575,10554,8675,1,453.02
31576,10555,8804,1,713.75
31577,10555,3457,2,746.71
31578,10555,14118,1,11.33
31579,10555,18274,2,671.57
31580,10555,16103,1,165.1
31581,10556,11079,2,677.93
31582,10556,1924,2,726.98
31583,10556,9658,2,28.81
31584,10557,2334,1,576.97
31585,10557,10791,1,402.7
31586,10557,8548,1,191.84
31587,10557,7057,3,197.7
31588,10558,10068,2,87.97
31589,10559,5332,3,662.7
31590,10560,14464,1,193.97
31591,10561,7433,3,689.09
31592,10562,16841,1,232.05
31593,10563,4417,1,788.15
31594,10563,3114,3,981.54
31595,10563,14999,3,963.62
31596,10563,6035,3,242.93
31597,10564,3404,1,490.44
31598,10564,19794,2,91.53
31599,10564,13646,3,123.57
31600,10564,7043,3,343.96
31601,10564,13552,2,556.54
31602,10565,11050,3,840.95
31603,10565,17361,3,189.06
31604,10565,3740,1,773.89
31605,10565,18863,2,493.74
31606,10566,19007,1,620.69
31607,10566,16570,1,316.76
31608,10566,8048,3,942.83
31609,10567,9710,1,624.19
31610,10567,2772,3,789.87
31611,10567,16975,3,876.21
31612,10567,8230,3,539.89
31613,10567,8264,3,524.8
31614,10568,1862,2,63.02
31615,10568,2730,2,600.18
31616,10568,7334,3,261.47
31617,10568,15035,2,632.46
31618,10569,13884,2,893.67
31619,10569,6521,3,733.82
31620,10569,13114,1,715.72
31621,10569,3007,2,513.14
31622,10570,19909,2,867.27
31623,10570,18383,2,516.38
31624,10571,6567,1,981.25
31625,10571,19843,1,291.92
31626,10571,3647,2,649.62
31627,10571,6656,1,242.54
31628,10572,5732,2,716.84
31629,10572,14506,1,163.2
31630,10572,10391,2,975.84
31631,10572,13148,3,415.17
31632,10572,7051,1,258.28
31633,10573,18235,2,958.52
31634,10573,14956,2,21.57
31635,10573,19699,3,995.99
31636,10574,5309,3,481.45
31637,10575,12438,2,373.29
31638,10575,11865,1,616.11
31639,10575,7459,3,514.71
31640,10575,13675,2,84.47
31641,10575,14717,3,925.94
31642,10576,19894,1,791.53
31643,10576,1388,2,928.4
31644,10576,12504,2,318.09
31645,10577,5931,1,15.52
31646,10577,10243,3,554.74
31647,10578,1062,1,610.48
31648,10578,2588,3,882.38
31649,10578,2270,3,272.04
31650,10578,2434,2,914.28
31651,10579,10455,3,983.47
31652,10579,12585,2,434.19
31653,10579,3270,1,647.06
31654,10579,11447,2,545.81
31655,10580,4246,3,459.48
31656,10580,17742,3,89.95
31657,10581,15381,3,265.95
31658,10581,4675,3,210.01
31659,10581,12784,1,674.25
31660,10582,11846,2,315.17
31661,10582,7785,1,931.95
31662,10582,11336,2,732.23
31663,10582,14026,1,666.56
31664,10583,17163,1,315.44
31665,10583,3680,2,237.98
31666,10583,15373,2,176.9
31667,10583,694,3,490.65
31668,10583,5451,2,114.08
31669,10584,561,2,520.29
31670,10584,12553,2,379.21
31671,10584,7373,2,767.58
31672,10584,1261,1,390.2
31673,10584,5094,3,464.22
31674,10585,18667,2,147.04
31675,10586,15940,3,702.76
31676,10587,14394,3,471.81
31677,10587,5677,3,958.17
31678,10588,1307,2,989.05
31679,10588,5419,2,388.77
31680,10589,15920,1,777.63
31681,10590,14025,1,326.58
31682,10590,12680,1,621.1
31683,10590,5551,2,672.1
31684,10590,11139,3,818.72
31685,10590,7390,3,228.31
31686,10591,4052,3,78.66
31687,10591,14847,1,891.59
31688,10591,11713,1,678.42
31689,10591,16830,1,154.54
31690,10591,10333,2,127.64
31691,10592,2848,2,302.34
31692,10592,17028,1,874.56
31693,10592,15714,1,136.82
31694,10592,17772,1,146.8
31695,10592,1042,2,392.86
31696,10593,15716,3,795.64
31697,10594,10095,3,826.77
31698,10594,16798,3,488.82
31699,10594,10972,1,34.33
31700,10594,5032,1,668.56
31701,10595,10285,1,168.32
31702,10596,16523,2,960.66
31703,10596,12031,3,764.42
31704,10596,12388,1,718.44
31705,10596,4402,1,458.58
31706,10597,12853,2,677.0
31707,10597,9655,2,511.93
31708,10597,15721,1,362.75
31709,10598,1908,1,407.3
31710,10598,5254,1,666.9
31711,10598,6527,3,532.34
31712,10599,3049,3,544.29
31713,10599,18833,1,644.21
31714,10599,8214,3,715.67
31715,10599,5374,2,72.88
31716,10599,408,1,859.09
31717,10600,9540,2,484.81
31718,10600,3063,3,940.08
31719,10600,12857,2,910.76
31720,10601,15611,3,512.87
31721,10601,10016,1,524.28
31722,10601,14726,3,679.47
31723,10602,17302,3,911.67
31724,10602,3057,2,731.79
31725,10602,18188,1,698.25
31726,10603,3491,2,186.36
31727,10603,10301,2,811.78
31728,10603,17510,3,493.52
31729,10604,342,3,95.76
31730,10605,12323,2,387.16
31731,10605,7362,1,775.73
31732,10605,7263,2,432.41
31733,10605,2451,3,785.7
31734,10606,12088,1,186.76
31735,10606,1544,2,545.33
31736,10607,17418,3,691.28
31737,10607,1714,1,477.99
31738,10607,11120,3,303.72
31739,10607,2876,2,644.52
31740,10607,14499,1,311.67
31741,10608,12855,3,692.63
31742,10608,10988,3,86.8
31743,10608,1284,3,867.94
31744,10608,17002,1,854.26
31745,10609,2350,3,469.74
31746,10609,10662,1,771.49
31747,10610,7299,2,638.35
31748,10610,12978,2,386.15
31749,10610,15058,3,69.74
31750,10610,18702,2,398.33
31751,10611,19973,3,297.33
31752,10611,4143,3,846.59
31753,10611,11314,1,998.88
31754,10612,2852,3,859.68
31755,10612,8958,3,871.08
31756,10612,19897,1,685.41
31757,10612,16276,1,262.13
31758,10613,778,3,44.06
31759,10613,19168,2,753.21
31760,10613,5040,1,428.42
31761,10614,16855,2,717.31
31762,10614,3093,3,760.95
31763,10614,2776,2,55.04
31764,10614,8053,2,273.04
31765,10615,5284,3,769.1
31766,10615,17276,2,703.57
31767,10615,12605,2,469.22
31768,10615,7558,3,883.83
31769,10616,14864,3,673.88
31770,10617,12194,2,141.02
31771,10617,1241,2,69.36
31772,10617,14543,1,883.04
31773,10618,5292,1,926.77
31774,10618,17268,1,818.55
31775,10618,15197,1,493.92
31776,10618,19065,1,209.72
31777,10619,14318,2,864.82
31778,10619,5555,2,262.77
31779,10619,7147,3,203.27
31780,10619,7632,3,65.05
31781,10619,15130,2,752.27
31782,10620,15114,2,215.93
31783,10620,16431,2,306.64
31784,10621,8720,1,168.83
31785,10621,3885,2,93.32
31786,10622,11312,2,757.5
31787,10623,18230,2,719.93
31788,10623,15124,2,566.2
31789,10623,12020,1,439.79
31790,10623,902,2,85.85
31791,10623,8224,3,934.95
31792,10624,17980,2,58.75
31793,10625,8054,1,427.79
31794,10626,10796,1,175.77
31795,10626,1459,2,630.4
31796,10626,18702,3,398.33
31797,10626,14642,1,857.62
31798,10627,9379,1,33.75
31799,10628,18923,1,486.03
31800,10629,10369,2,249.75
31801,10630,15962,2,257.5
31802,10630,5811,1,986.56
31803,10630,1542,2,662.09
31804,10631,12159,3,677.77
31805,10631,7618,1,638.86
31806,10632,5002,2,98.98
31807,10632,11158,2,159.25
31808,10632,12162,2,355.4
31809,10632,18347,2,672.74
31810,10632,2151,3,527.1
31811,10633,19812,2,792.09
31812,10633,16937,3,424.1
31813,10633,17494,1,99.66
31814,10633,4428,2,710.81
31815,10634,3258,2,396.59
31816,10634,3579,3,721.93
31817,10634,7068,1,240.47
31818,10635,17361,2,189.06
31819,10635,14696,1,20.72
31820,10636,11754,1,49.9
31821,10636,3186,3,681.9
31822,10637,17905,3,711.1
31823,10637,6215,2,756.7
31824,10637,4127,3,142.01
31825,10637,1326,3,377.92
31826,10638,10843,2,930.36
31827,10639,11543,3,375.26
31828,10639,4082,3,530.73
31829,10640,3505,2,110.09
31830,10640,1357,1,404.6
31831,10641,9113,2,326.83
31832,10641,4466,2,403.41
31833,10641,5289,1,422.1
31834,10641,9343,2,855.86
31835,10641,13903,1,507.32
31836,10642,8141,3,773.47
31837,10642,13123,1,827.96
31838,10642,13801,3,78.64
31839,10643,7902,3,654.78
31840,10643,18271,2,719.09
31841,10643,9997,2,225.93
31842,10643,12369,3,602.99
31843,10643,15501,1,73.86
31844,10644,3849,3,966.72
31845,10644,3679,2,792.89
31846,10645,14672,3,288.67
31847,10645,18786,1,922.54
31848,10645,15701,1,471.97
31849,10645,9610,3,243.89
31850,10646,4277,1,295.78
31851,10646,17593,3,208.66
31852,10646,657,2,857.72
31853,10646,14690,3,180.83
31854,10647,19358,2,557.32
31855,10647,2149,1,72.27
31856,10647,13462,2,127.28
31857,10647,16483,1,115.68
31858,10647,7164,1,902.72
31859,10648,8809,1,564.31
31860,10648,251,1,241.09
31861,10649,19285,1,411.15
31862,10649,17337,2,543.98
31863,10649,1289,2,907.78
31864,10649,1075,2,782.11
31865,10650,15655,3,382.96
31866,10650,13325,2,611.71
31867,10650,8738,3,800.0
31868,10651,6091,3,602.69
31869,10652,7132,2,885.65
31870,10652,10131,3,261.47
31871,10653,1239,3,963.55
31872,10653,218,1,866.32
31873,10653,6088,2,23.96
31874,10653,4891,2,526.99
31875,10654,179,2,985.35
31876,10654,1910,3,920.01
31877,10655,11942,3,713.23
31878,10655,8508,2,149.75
31879,10656,9274,1,965.79
31880,10656,7182,1,466.87
31881,10656,173,1,504.92
31882,10657,18957,2,357.88
31883,10657,19552,2,248.43
31884,10657,16278,1,933.29
31885,10658,16092,2,875.14
31886,10658,2843,1,224.89
31887,10658,19938,3,539.44
31888,10659,16534,1,105.28
31889,10660,17655,1,749.58
31890,10660,9564,3,251.54
31891,10661,13438,2,828.01
31892,10662,4169,1,659.16
31893,10662,17330,1,429.21
31894,10662,3456,3,773.82
31895,10662,4615,2,343.18
31896,10662,5142,2,244.7
31897,10663,6114,2,652.04
31898,10663,2841,2,810.53
31899,10664,6695,2,306.97
31900,10665,8201,1,674.06
31901,10665,5683,2,480.48
31902,10665,538,2,106.99
31903,10665,17161,1,735.3
31904,10666,526,3,29.28
31905,10666,5008,2,430.1
31906,10667,5325,3,821.47
31907,10667,1108,2,478.2
31908,10668,11859,1,971.11
31909,10668,16719,3,380.81
31910,10669,15584,3,897.5
31911,10669,1206,1,721.33
31912,10669,5649,3,677.52
31913,10669,11777,3,436.94
31914,10669,4839,1,903.97
31915,10670,16498,1,620.78
31916,10670,9087,1,558.21
31917,10670,15187,2,656.45
31918,10670,10398,1,388.0
31919,10670,6420,3,19.78
31920,10671,318,2,884.12
31921,10671,2690,3,40.91
31922,10672,18475,3,570.09
31923,10672,10187,3,506.08
31924,10672,8619,3,684.79
31925,10672,4577,1,675.14
31926,10672,11192,1,862.64
31927,10673,13176,3,782.68
31928,10673,12362,2,251.96
31929,10674,9334,2,700.58
31930,10674,3562,3,650.55
31931,10674,19383,1,159.43
31932,10675,4429,2,432.18
31933,10675,5639,1,667.97
31934,10676,2391,2,830.1
31935,10676,5646,1,991.4
31936,10676,406,2,338.08
31937,10677,12087,2,45.29
31938,10677,16876,3,97.41
31939,10678,10072,2,231.34
31940,10678,17317,2,97.94
31941,10678,19509,3,791.3
31942,10678,1318,3,352.3
31943,10679,9178,1,687.74
31944,10679,9158,1,592.66
31945,10679,16046,1,302.52
31946,10679,13251,3,445.62
31947,10680,7524,3,312.96
31948,10680,18376,1,856.53
31949,10680,6954,1,372.96
31950,10680,6800,1,518.87
31951,10681,667,1,381.63
31952,10681,10489,3,954.61
31953,10681,5209,3,256.19
31954,10681,3622,3,770.71
31955,10681,5189,1,471.32
31956,10682,11070,1,108.27
31957,10683,18393,2,100.27
31958,10684,13786,3,74.55
31959,10684,14736,3,822.82
31960,10684,12274,3,780.21
31961,10684,14816,3,78.28
31962,10685,13908,3,63.27
31963,10685,17748,1,558.01
31964,10685,5036,2,191.88
31965,10685,18937,1,182.81
31966,10686,6716,1,322.12
31967,10686,17966,3,467.27
31968,10687,4109,1,252.57
31969,10687,1904,2,553.44
31970,10687,5221,3,126.76
31971,10688,6613,2,835.02
31972,10688,4412,2,774.31
31973,10689,4109,1,252.57
31974,10689,2250,3,27.09
31975,10689,4312,1,545.82
31976,10689,574,1,496.48
31977,10690,4049,1,428.82
31978,10690,10216,3,80.21
31979,10690,11823,2,460.25
31980,10690,11392,2,316.23
31981,10691,13783,2,459.09
31982,10692,17231,1,917.9
31983,10692,2655,1,367.67
31984,10692,12310,3,692.98
31985,10693,12633,3,877.32
31986,10693,11511,3,543.29
31987,10693,19837,1,902.63
31988,10694,4443,2,147.43
31989,10695,101,1,515.61
31990,10696,543,3,950.43
31991,10697,3896,3,154.68
31992,10697,18465,1,120.99
31993,10697,2092,2,197.46
31994,10697,18510,2,447.81
31995,10698,15611,3,512.87
31996,10698,5931,1,15.52
31997,10699,19591,2,563.27
31998,10699,6032,3,731.41
31999,10699,1526,1,951.32
32000,10699,5264,1,206.5
32001,10700,11383,3,823.93
32002,10700,5415,2,151.62
32003,10700,7622,2,676.83
32004,10700,5973,3,875.84
32005,10701,9629,2,933.91
32006,10702,19669,2,740.65
32007,10702,19853,2,635.87
32008,10702,2482,2,741.48
32009,10702,318,1,884.12
32010,10702,16970,2,494.42
32011,10703,6802,1,99.26
32012,10703,4560,3,89.74
32013,10703,2641,3,518.89
32014,10703,17569,2,491.06
32015,10704,3808,3,262.55
32016,10704,13860,2,556.22
32017,10704,14132,3,687.18
32018,10705,18970,1,624.61
32019,10706,821,1,56.19
32020,10706,19111,1,802.01
32021,10707,11404,1,197.88
32022,10707,11260,1,306.56
32023,10707,1338,2,124.8
32024,10707,1656,2,569.66
32025,10708,11082,2,761.28
32026,10709,7372,3,984.24
32027,10709,1034,2,433.07
32028,10709,12923,2,23.84
32029,10709,4605,3,252.44
32030,10709,14804,3,435.58
32031,10710,2752,1,493.64
32032,10710,12866,2,372.35
32033,10711,12379,3,744.16
32034,10711,15699,2,203.86
32035,10711,18656,2,718.53
32036,10711,10583,1,936.82
32037,10711,7396,1,884.2
32038,10712,1337,2,324.05
32039,10712,1528,3,395.82
32040,10712,6542,2,367.07
32041,10712,2122,2,677.39
32042,10712,13969,3,232.52
32043,10713,3054,2,82.87
32044,10714,474,1,477.25
32045,10714,17569,1,491.06
32046,10714,4782,1,606.3
32047,10714,18692,2,565.56
32048,10714,7203,3,889.06
32049,10715,11745,3,838.26
32050,10715,3414,1,368.51
32051,10715,418,2,814.42
32052,10716,14909,1,103.39
32053,10717,8792,1,243.31
32054,10718,12032,1,943.25
32055,10718,7603,1,867.08
32056,10718,12627,2,973.82
32057,10718,2417,2,532.64
32058,10718,4985,3,511.08
32059,10719,13304,1,325.82
32060,10719,5878,2,212.54
32061,10719,32,1,631.35
32062,10719,17197,1,618.85
32063,10720,10752,2,603.42
32064,10721,6551,2,653.78
32065,10722,11589,2,586.23
32066,10722,5865,2,99.21
32067,10722,15570,3,171.08
32068,10723,16978,2,897.69
32069,10723,19142,2,88.16
32070,10723,9581,1,949.22
32071,10723,12218,3,830.96
32072,10723,6049,1,899.46
32073,10724,15726,2,479.27
32074,10724,17812,3,475.29
32075,10724,16991,2,166.96
32076,10725,13884,3,893.67
32077,10725,17298,3,408.82
32078,10726,12371,2,25.81
32079,10726,14134,1,257.29
32080,10726,1819,1,450.58
32081,10727,19749,3,806.17
32082,10727,10920,2,666.72
32083,10727,15567,2,31.62
